"Scan Date","Scan Method","Scan Source","Visibility","Submitter","Scan URL","Task URL","Task Domain","Task Apex Domain","Task Tags","Page Country","Page IP","Page PTR Record","Page ASN","Page AS Name","Page Server","Page URL","Page Domain","Page Apex Domain","Malicious","Brands","Labels"
"2024-06-21T04:44:43.446Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/c73f80ca-3a06-4702-8475-059a20e9b942/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-21T04:41:21.172Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/ebe3fd44-c293-4681-9c88-dd2cc3cb9e4b/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-21T03:42:00.802Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/ecf5ced3-35e1-4a47-ac77-9bfbd003eb7c/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-21T03:39:04.231Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/65ceb813-0107-466e-850c-cf2326376ac6/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-21T02:40:06.693Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/bf8d8c3b-4ad4-4376-950a-8b6931b1e2f7/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-21T01:36:58.196Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/e778e454-5c19-4c97-a7e7-5f65c9bae656/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-21T01:34:31.607Z","api","","public","us","https://urlscan.io/result/a3f5d4e0-d5a9-43e1-bf8c-c2d37f1101d5/","https://mail.recursospmerj.com.br/","mail.recursospmerj.com.br","recursospmerj.com.br","","BR","186.194.164.74","l04.vecon.net.br","AS270765","VIVA PIXEL AGENCIA DIGITAL, BR","Apache","https://mail.recursospmerj.com.br/","mail.recursospmerj.com.br","recursospmerj.com.br","false","",""
"2024-06-21T01:33:35.625Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/b3660275-4f16-419d-8f97-7e7eae3aa456/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-21T00:36:40.470Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/25c33564-2511-48bb-9440-8de116fc6bf3/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T23:32:31.666Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/c9d6573c-62fb-4de2-881f-27dfbaad9e0c/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T22:30:00.878Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/13e826ca-8dcd-4321-8c26-a76c3469fc6a/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T21:27:42.293Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/74fdf4ff-5429-4205-a69d-165c1dee0434/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T21:24:24.159Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/42fc8c6e-74f0-493a-be4b-c0a2c6aa63e7/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T20:25:16.569Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/cd0dd594-5917-4b86-8c82-0133a37ecf76/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T20:21:45.389Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/f53ce7da-82b4-489a-9fc8-29630e659dc6/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T19:18:52.973Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/f4bbc4c0-560f-48f8-ad47-27a093dcf768/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T19:16:36.663Z","api","","public","us","https://urlscan.io/result/2bb746c7-c1fd-4763-aa6e-50cc01fc4fda/","http://midiamarketing.com.br/","midiamarketing.com.br","midiamarketing.com.br","falconsandbox","BR","186.226.61.113","carsjrcwb.virtuaserver.com.br","AS262954","VirtuaServer Informatica Ltda, BR","Apache/2","https://midiamarketing.com.br/","midiamarketing.com.br","midiamarketing.com.br","false","",""
"2024-06-20T18:19:16.793Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/9f1fcae0-4854-46b8-a21a-6ae0b4bb3bb3/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T18:15:40.889Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/c229f793-0d84-4f4f-8def-176d34ba8e4c/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T17:15:16.501Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/73fcce58-9143-45b3-95f7-846721c95291/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T16:08:27.693Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/cb935526-7586-4f9e-87e5-85f1cb407ee7/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T14:03:53.398Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/3462f690-a19f-4a79-b78d-9aff4b100be7/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T14:00:41.490Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/e308fa18-7f4c-4fd6-86c5-b0def867fe2d/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T13:00:21.944Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/51b3dd90-6b20-4bbc-849a-e102274c60e1/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T12:03:34.982Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/491df44f-3fd1-4073-86d4-4e4169a3cfb6/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T11:59:59.733Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/d2aa5a10-1a26-4003-9135-94cd61823a5c/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T11:03:11.158Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/fac507c6-8fd6-4e78-a0b6-a3cb9b59fc23/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T09:59:22.698Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/d0e84140-04c8-4174-a1ae-7cc0722ab917/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T08:59:15.829Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/1dc7faf6-2d19-4b05-b5b6-d1590fbe116b/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T08:51:55.676Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/c338689a-e8e9-4e27-8dba-da3b6be1eaf8/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T07:47:44.638Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/39d05b75-ec97-49e1-8fe2-42349346ba6b/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T06:55:06.020Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/b638ac13-6ab4-416a-ac5d-a8b785a238fb/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T05:51:17.162Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/cd285d05-d5d0-4775-9135-c2da3ae52528/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T04:48:16.433Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/58ee5ccf-3410-4188-8faa-6c42cace8ccc/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T04:36:44.266Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/840bbf44-9b65-429f-ae34-904e47590ae1/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T03:45:04.557Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/41e34377-35f2-4f4a-907a-955db16b06a9/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T03:33:30.232Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/56d5474d-53ec-4bc7-bcd4-f424f35d27fd/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T02:41:49.791Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/3a48dcb7-611e-4726-aa3e-efbe8c574b2f/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T02:30:15.839Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/3a518275-c590-404c-a322-4991323a9d32/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-20T01:38:27.499Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/3a0adb0b-66a6-41d6-a894-9cab085edec6/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-20T01:17:50.384Z","api","","unlisted","us","https://urlscan.io/result/cd17d41c-a33d-4bdb-88ad-d41a14055b99/","https://juansabbi.com.br/","juansabbi.com.br","juansabbi.com.br","","US","192.185.210.237","br106-ip17.hostgator.com.br","AS19871","NETWORK-SOLUTIONS-HOSTING, US","Apache","https://www.juansabbi.com.br/","www.juansabbi.com.br","juansabbi.com.br","false","",""
"2024-06-20T00:23:24.750Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/0829a6fe-2c26-49a8-94b5-aee3526da0d7/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T23:31:37.059Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/d7b14c0c-ff24-4168-8dac-2fe192ee2e5b/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T23:20:22.141Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/6e363fad-3baf-4a79-a20e-19350bb0d75e/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T22:17:32.105Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/e62e77eb-4e32-45ff-bf67-68e10c13f94d/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T21:26:51.164Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/517dfce1-fb1b-4a6c-a236-c13313a2e7e2/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T21:15:27.548Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/601fb87d-f233-4b41-b04c-8b79943c057d/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T20:24:13.251Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/fb6f0c7d-93c8-4255-98fe-c36332ab9afe/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T19:20:56.501Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/8c552b0b-b851-48bb-8810-4b3d1b12f7bb/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T19:09:24.826Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/9d2e78c6-d3b9-4d1e-9b23-6822552ea8bb/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T18:18:04.752Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/3ca8b601-d702-45f9-b4ce-f3e2cbe984bb/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T18:06:18.646Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/80f3b6c7-1b29-47b1-b6d4-e56b5ffc9308/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T17:14:53.499Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/e19bcd19-bb9d-4beb-b73e-7fdaeb1bcd35/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T17:03:13.409Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/031afee0-c09b-4fc3-b3fb-df4551fd415f/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T16:12:25.712Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/440acaa8-a80d-48b8-b101-34350017cfdf/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T15:59:51.076Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/ed6f693f-fc72-4b67-8b8a-25372248b2e0/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T15:08:12.273Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/7a5fb935-2497-4f7a-9b1d-5e3a79709f53/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T14:56:22.087Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/c69bc612-f879-445f-84f9-03b08209bfb1/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T14:04:51.953Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/b1e27c16-42e6-48eb-a112-cd85d3c34c72/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T13:53:17.402Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/a1d276d4-a4e2-4433-8e24-1f4d63285d17/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T12:49:40.997Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/75d264d5-b512-4c60-a2a9-aa4f94e4b8c0/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T11:57:45.137Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/9ce9a664-4fd5-4293-b630-1a96728fbbd9/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T11:08:41.388Z","manual","","public","br","https://urlscan.io/result/f550630b-acb3-4864-9144-96ed82d3b371/","https://www.uniodonto.coop.br/encontre-um-dentista/","www.uniodonto.coop.br","uniodonto.coop.br","","NL","188.114.96.3","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.uniodonto.coop.br/encontre-um-dentista/","www.uniodonto.coop.br","uniodonto.coop.br","false","","hosting.cdn"
"2024-06-19T11:04:20.780Z","api","","public","us","https://urlscan.io/result/4b669fac-dc37-4c4c-b4b7-7d51708d84bf/","https://www.uniodonto.coop.br/encontre-um-dentista/","www.uniodonto.coop.br","uniodonto.coop.br","falconsandbox","NL","188.114.97.3","","AS13335","CLOUDFLARENET, US","cloudflare","https://www.uniodonto.coop.br/encontre-um-dentista/","www.uniodonto.coop.br","uniodonto.coop.br","false","","hosting.cdn"
"2024-06-19T10:54:40.017Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/6717d127-3957-4f01-91a4-e4c3c69985a3/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T09:51:14.136Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/04759eb9-8200-4e69-941f-e90d05bb1741/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T09:07:35.518Z","api","","public","us","https://urlscan.io/result/ba4ff5fb-84d3-4aad-b557-9dcdf58665f3/","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","","BR","187.17.111.101","","AS7162","Universo Online S.A., BR","Apache","https://tecnofriosp.com.br/","tecnofriosp.com.br","tecnofriosp.com.br","false","",""
"2024-06-19T08:47:18.701Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/e9955a67-a1b5-4552-883c-54b9aa04ea5d/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T07:43:30.783Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/30d74e36-8955-4adc-b57e-2e68de112eec/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T06:39:49.578Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/4db1be69-cc72-4a05-817c-81a6cd2df3c6/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T05:36:18.679Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/4916d420-ba6a-41a1-be87-a03964239e6d/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T04:33:55.718Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/b846421c-5634-46b9-836b-020180567134/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T03:30:24.462Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/bb11c647-9fc0-4ca5-b611-cacdb625dc7b/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
"2024-06-19T02:28:12.371Z","automatic","urlscan-observe","unlisted","","https://urlscan.io/result/609aa8e0-1581-40f2-9041-c0efb3f7d51d/","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","","CA","198.100.152.8","ares.hbserver.net","AS16276","OVH, FR","Apache","https://recrearca.com.br/","recrearca.com.br","recrearca.com.br","false","",""
